Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
34,07-05-2010,667937.6,0,72.95,2.937,144.020164,10.865
34,14-05-2010,728209.04,0,72.99,2.61,132.107469,9.685
34,21-05-2010,699832.37,0,59.28,2.603,132.359849,10.699
34,28-05-2010,660402.68,0,69.97,2.529,145.177308,7.964
34,04-06-2010,775401.9,0,84.03,2.871,146.237868,9.7
34,11-06-2010,754690.43,0,79.21,2.594,133.325203,9.776
34,18-06-2010,748972.97,0,82.38,2.536,134.972436,10.552
34,25-06-2010,687780.05,0,74.89,2.594,132.154687,10.092
34,02-07-2010,787614.69,0,87.22,2.825,145.484954,9.045
34,09-07-2010,695603.73,0,80.22,2.765,133.832967,8.45
34,16-07-2010,642466.28,0,74.46,2.575,142.706392,8.366
34,23-07-2010,733504.75,0,80.24,2.601,143.947429,9.498
34,30-07-2010,797974.94,0,83.45,2.444,144.630484,9.65
34,06-08-2010,709519.04,0,95.82,2.638,140.918699,9.924
34,13-08-2010,759492.77,0,84.03,2.675,149.805417,11.227
34,20-08-2010,653916.43,0,74.0,2.743,147.086163,10.797
34,27-08-2010,666353.04,0,82.41,2.977,147.399615,8.996
34,03-09-2010,708918.99,0,70.02,2.802,146.046979,9.226
34,10-09-2010,888985.07,1,68.56,2.909,148.628204,10.623
34,17-09-2010,594322.24,0,68.88,2.657,147.107886,8.297
34,24-09-2010,620748.14,0,76.03,2.688,151.855218,8.129
34,01-10-2010,619780.28,0,61.45,2.88,146.69845,8.27
34,08-10-2010,737626.44,0,59.66,2.644,142.990061,8.577
34,15-10-2010,670815.64,0,64.58,2.8,150.49738,8.329
34,22-10-2010,743396.39,0,65.86,2.945,151.569857,9.625
34,29-10-2010,582308.42,0,61.21,3.107,149.671645,8.217
34,05-11-2010,790956.81,0,49.59,2.951,154.643006,8.036
34,12-11-2010,951684.75,0,46.75,2.702,157.844135,10.973
34,19-11-2010,900425.93,0,54.19,3.037,152.235711,8.314
34,26-11-2010,993867.29,1,32.98,2.787,149.50036,9.612
34,03-12-2010,930077.35,0,44.23,3.019,167.081006,9.9
34,10-12-2010,784719.4,0,32.67,3.014,146.472459,8.999
34,17-12-2010,930460.57,0,39.68,3.018,167.292666,8.912
34,24-12-2010,1045282.19,0,39.28,3.028,155.112519,10.654
34,31-12-2010,1017268.03,1,38.71,3.14,160.942566,9.046
34,07-01-2011,591733.02,0,35.84,2.893,152.855979,9.079
34,14-01-2011,561056.94,0,39.39,3.209,166.972264,9.269
34,21-01-2011,567899.08,0,31.62,3.009,160.012349,7.762
34,28-01-2011,609011.88,0,38.37,3.255,160.159113,7.131
34,04-02-2011,558353.56,0,37.9,2.984,154.877782,9.083
34,11-02-2011,674537.48,1,45.31,3.009,160.927701,8.313
34,18-02-2011,669189.26,0,43.51,2.956,161.871615,7.718
34,25-02-2011,689960.6,0,45.07,3.238,166.686839,10.082
34,04-03-2011,716408.64,0,45.52,2.743,164.00352,7.68
34,11-03-2011,734173.82,0,54.67,2.826,171.420868,7.624
34,18-03-2011,750280.66,0,47.03,3.056,173.806235,9.38
34,25-03-2011,686135.44,0,53.25,2.85,157.613771,9.908
34,01-04-2011,638265.21,0,63.53,3.025,167.885556,7.796
34,08-04-2011,673630.4,0,58.08,3.042,164.142101,9.464
34,15-04-2011,725105.06,0,60.9,2.954,173.653965,9.32
34,22-04-2011,612721.45,0,59.27,3.319,174.91557,9.832
34,29-04-2011,664014.62,0,58.75,3.01,170.744069,8.143
34,06-05-2011,642438.74,0,68.39,2.928,174.384664,8.606
34,13-05-2011,614431.36,0,76.29,3.119,169.86403,8.279
34,20-05-2011,643138.79,0,67.63,3.164,181.577734,8.506
34,27-05-2011,695413.92,0,75.16,2.897,174.280528,7.817
34,03-06-2011,830974.41,0,84.82,3.152,169.566819,8.406
34,10-06-2011,758691.13,0,69.96,2.934,177.614581,8.037
34,17-06-2011,690340.9,0,67.2,3.259,173.428418,7.442
34,24-06-2011,698220.89,0,77.48,3.11,168.924372,7.272
34,01-07-2011,670091.02,0,87.74,3.128,189.46234,7.76
34,08-07-2011,685805.02,0,82.91,3.036,173.007541,8.938
34,15-07-2011,807289.61,0,81.57,3.065,184.162351,8.404
34,22-07-2011,670336.56,0,79.65,3.14,178.682381,10.171
34,29-07-2011,709714.77,0,75.07,3.232,175.958915,8.863
34,05-08-2011,645169.33,0,85.46,2.963,168.837802,9.601
34,12-08-2011,660762.08,0,90.54,3.248,185.196072,9.388
34,19-08-2011,700457.82,0,80.74,3.364,182.500848,7.594
34,26-08-2011,719950.66,0,67.32,3.378,189.345552,9.499
34,02-09-2011,743558.92,0,71.49,3.172,177.194457,10.028
34,09-09-2011,911179.16,1,63.96,2.935,184.069891,7.805
34,16-09-2011,693032.35,0,78.39,3.239,188.533871,8.683
34,23-09-2011,683984.87,0,65.99,3.253,185.860023,9.132
34,30-09-2011,690934.03,0,70.22,3.187,181.546227,9.643
34,07-10-2011,743756.95,0,52.72,3.351,177.614136,9.16
34,14-10-2011,669101.97,0,62.16,2.949,181.54494,8.623
34,21-10-2011,669120.01,0,54.96,3.456,199.292558,9.07
34,28-10-2011,653382.66,0,70.58,3.021,187.414606,8.167
34,04-11-2011,917622.61,0,53.48,3.194,184.911582,9.093
34,11-11-2011,841375.4,0,51.42,3.345,184.127564,9.102
34,18-11-2011,965180.5,0,49.07,3.29,190.294113,8.219
34,25-11-2011,1125426.73,1,50.26,3.311,189.749887,7.913
34,02-12-2011,993570.88,0,40.31,3.433,189.837091,9.091
34,09-12-2011,823327.6,0,37.41,3.611,195.679647,8.211
34,16-12-2011,1035766.42,0,22.61,3.29,191.333634,7.107
34,23-12-2011,915056.15,0,37.12,3.442,194.888945,9.11
34,30-12-2011,985930.79,1,31.95,3.249,190.02043,6.517
34,06-01-2012,694944.43,0,27.54,3.318,203.425158,7.19
34,13-01-2012,637552.47,0,28.08,3.414,202.379075,8.418
34,20-01-2012,541806.35,0,29.7,3.195,197.532565,5.587
34,27-01-2012,660292.28,0,35.04,3.371,197.717455,6.719
34,03-02-2012,571309.77,0,39.07,3.426,202.371695,8.62
34,10-02-2012,982625.46,1,50.26,3.485,202.252559,8.879
34,17-02-2012,604645.69,0,42.65,3.247,204.36153,7.931
34,24-02-2012,666758.11,0,45.83,3.41,201.257913,8.084
34,02-03-2012,720294.38,0,46.01,3.459,196.279124,6.935
34,09-03-2012,674410.71,0,50.82,3.439,201.551978,8.404
34,16-03-2012,717426.94,0,46.26,3.268,198.824533,6.225
34,23-03-2012,707914.85,0,42.83,3.357,202.984424,8.715
34,30-03-2012,740257.05,0,47.67,3.63,194.259936,9.528
34,06-04-2012,730826.57,0,58.62,3.315,202.830642,8.239
34,13-04-2012,728566.9,0,62.01,3.347,201.071041,7.804
34,20-04-2012,734388.29,0,58.02,3.687,206.585268,7.587
34,27-04-2012,730543.61,0,65.32,3.271,201.528823,7.253
34,04-05-2012,832206.9,0,66.43,3.464,210.909941,8.522
34,11-05-2012,710533.13,0,74.99,3.311,204.68704,8.687
34,18-05-2012,704260.49,0,60.43,3.3,205.162079,7.506
34,25-05-2012,723074.75,0,66.03,3.565,207.730751,8.706
34,01-06-2012,795782.33,0,80.59,3.328,212.469774,7.662
34,08-06-2012,806036.33,0,75.69,3.89,210.733618,7.696
34,15-06-2012,685690.99,0,84.36,3.829,217.789795,7.796
34,22-06-2012,727030.89,0,70.46,3.247,206.556206,9.139
34,29-06-2012,724117.08,0,81.61,3.448,203.469622,7.146
34,06-07-2012,723987.2,0,79.38,3.485,223.392557,6.158
34,13-07-2012,804096.06,0,74.89,3.626,212.69696,6.858
34,20-07-2012,704849.32,0,89.84,3.885,214.626719,6.417
34,27-07-2012,767557.11,0,88.01,3.439,217.098747,6.655
34,03-08-2012,674484.58,0,90.51,3.578,211.599475,7.161
34,10-08-2012,656946.08,0,78.7,3.498,220.163112,9.189
34,17-08-2012,699332.27,0,76.15,3.621,225.76418,7.747
34,24-08-2012,700917.42,0,67.6,3.608,222.889736,8.167
34,31-08-2012,760319.58,0,75.95,3.564,219.105253,7.898
34,07-09-2012,929974.63,1,67.76,3.799,221.967399,7.914
34,14-09-2012,698868.78,0,76.82,3.482,216.58774,8.089
34,21-09-2012,704619.98,0,70.52,3.512,225.826549,8.991
34,28-09-2012,732462.43,0,69.31,3.866,224.300464,6.672
34,05-10-2012,759905.34,0,58.92,3.45,221.614713,7.616
34,12-10-2012,678834.23,0,48.77,3.895,238.871623,6.587
34,19-10-2012,682619.33,0,51.92,3.56,216.962225,5.737
34,26-10-2012,708594.81,0,50.53,3.471,226.335802,6.404
35,05-02-2010,692827.74,0,35.81,2.411,123.928975,8.892
35,12-02-2010,735176.98,1,32.03,2.632,126.65773,9.591
35,19-02-2010,565331.46,0,38.36,2.51,127.67803,9.917
35,26-02-2010,589838.39,0,29.49,2.72,128.040626,9.569
35,05-03-2010,711063.16,0,41.06,2.297,131.580143,11.063
35,12-03-2010,699075.4,0,52.83,2.352,127.700133,9.237
35,19-03-2010,729799.54,0,50.96,2.705,127.106435,8.743
35,26-03-2010,742418.98,0,48.16,2.718,130.57038,12.057
35,02-04-2010,736404.02,0,57.04,2.57,131.714343,8.696
35,09-04-2010,668261.53,0,54.65,2.61,128.218015,9.661
35,16-04-2010,673234.47,0,58.45,2.804,138.470188,8.48
35,23-04-2010,686382.99,0,56.18,2.495,144.457415,9.242
35,30-04-2010,669888.28,0,68.53,2.746,132.175117,10.509
35,07-05-2010,679070.42,0,66.96,2.488,122.925643,8.302
35,14-05-2010,643652.75,0,70.51,2.64,141.221376,8.503
35,21-05-2010,762912.35,0,78.17,2.631,133.058259,9.051
35,28-05-2010,697705.09,0,79.3,2.62,129.278648,11.56
35,04-06-2010,693945.63,0,88.56,2.859,140.324359,9.951
35,11-06-2010,695396.95,0,76.25,2.571,137.584007,10.17
35,18-06-2010,747314.77,0,74.75,2.608,142.98437,8.182
35,25-06-2010,673440.57,0,79.49,2.835,133.851612,9.822
35,02-07-2010,713425.37,0,75.33,2.576,139.5794,9.432
35,09-07-2010,738926.49,0,86.85,2.455,140.131363,8.589
35,16-07-2010,680634.25,0,90.42,2.619,141.443356,9.383
35,23-07-2010,685772.57,0,83.44,2.637,147.231768,8.386
35,30-07-2010,646568.49,0,69.45,2.872,145.597999,9.224
35,06-08-2010,737284.66,0,73.57,2.595,134.512852,10.229
35,13-08-2010,658445.52,0,80.09,2.877,151.735373,9.404
35,20-08-2010,707838.38,0,74.58,2.987,144.749667,9.493
35,27-08-2010,675470.97,0,87.2,2.773,150.084393,9.746
35,03-09-2010,683353.69,0,77.58,2.804,142.174126,8.381
35,10-09-2010,809331.86,1,77.44,3.006,138.792254,9.375
35,17-09-2010,713002.17,0,73.77,2.92,151.655292,8.343
35,24-09-2010,651262.5,0,73.87,2.925,149.794011,7.73
35,01-10-2010,650135.13,0,64.15,2.733,150.36601,10.352
35,08-10-2010,643957.31,0,57.51,2.715,152.252537,10.039
35,15-10-2010,632714.08,0,59.97,2.932,141.900893,9.18
35,22-10-2010,643810.09,0,56.15,2.435,158.837796,8.868
35,29-10-2010,660839.83,0,61.97,2.663,146.887204,10.713
35,05-11-2010,1073505.18,0,44.45,2.987,155.052929,7.768
35,12-11-2010,878204.46,0,61.69,2.75,161.876103,8.855
35,19-11-2010,974137.46,0,44.49,2.715,154.265269,7.839
35,26-11-2010,977193.09,1,54.79,2.91,161.839469,9.28
35,03-12-2010,839596.14,0,30.54,2.713,153.938417,8.215
35,10-12-2010,919041.86,0,41.51,3.055,160.17754,8.903
35,17-12-2010,941843.26,0,39.32,2.891,161.554162,9.216
35,24-12-2010,859913.94,0,43.98,2.907,161.565802,8.279
35,31-12-2010,1093948.31,1,46.28,2.974,151.965391,8.197
35,07-01-2011,638339.6,0,33.34,3.138,164.187305,9.29
35,14-01-2011,692936.97,0,40.62,2.87,156.64329,10.162
35,21-01-2011,623698.51,0,37.45,2.92,151.554191,9.465
35,28-01-2011,642866.12,0,27.71,3.092,158.625105,10.76
35,04-02-2011,592990.91,0,23.93,3.133,160.94077,8.787
35,11-02-2011,892144.0,1,32.06,2.942,167.095323,6.785
35,18-02-2011,652830.23,0,41.28,2.88,167.160957,8.283
35,25-02-2011,635989.85,0,46.77,2.988,161.116269,9.699
35,04-03-2011,720975.74,0,43.07,2.918,163.503607,10.053
35,11-03-2011,706356.25,0,52.36,2.904,167.534141,10.108
35,18-03-2011,683326.22,0,48.69,2.782,162.73165,8.449
35,25-03-2011,654719.25,0,55.93,2.869,171.192734,8.949
35,01-04-2011,699875.7,0,66.92,2.664,166.977017,7.661
35,08-04-2011,618049.42,0,50.83,3.014,165.030607,9.617
35,15-04-2011,690211.98,0,56.05,2.972,168.864171,8.281
35,22-04-2011,664172.48,0,63.94,2.935,168.138311,9.108
35,29-04-2011,712553.09,0,52.64,3.15,173.443596,8.835
35,06-05-2011,681875.2,0,65.56,3.015,165.295386,8.597
35,13-05-2011,736573.07,0,73.26,2.997,177.474263,10.521
35,20-05-2011,687026.6,0,72.15,2.723,166.562413,8.686
35,27-05-2011,658799.97,0,80.24,3.16,178.381606,8.544
35,03-06-2011,703843.01,0,78.1,2.849,174.790511,9.218
35,10-06-2011,727045.29,0,94.26,3.185,173.901274,8.979
35,17-06-2011,657827.22,0,65.66,3.474,178.970393,8.246
35,24-06-2011,823845.61,0,80.3,3.425,177.201813,8.941
35,01-07-2011,748842.61,0,78.41,3.228,173.404063,8.763
35,08-07-2011,711048.0,0,78.18,3.134,176.167853,9.58
35,15-07-2011,687677.25,0,79.33,2.924,173.629272,8.12
35,22-07-2011,797533.46,0,76.18,3.197,177.672916,9.23
35,29-07-2011,724920.28,0,82.05,3.107,174.642997,8.452
35,05-08-2011,732591.18,0,75.87,3.153,177.787567,10.3
35,12-08-2011,715363.35,0,80.54,3.09,185.664373,8.342
35,19-08-2011,700050.3,0,79.56,3.005,189.423249,9.241
35,26-08-2011,703296.03,0,79.38,3.047,175.263267,7.42
35,02-09-2011,750223.74,0,69.68,3.35,183.19265,7.411
35,09-09-2011,813731.0,1,67.4,3.128,188.144701,8.542
35,16-09-2011,711262.55,0,74.78,3.36,184.994099,7.203
35,23-09-2011,711488.75,0,66.96,2.903,186.385226,8.734
35,30-09-2011,718240.36,0,75.03,3.389,181.294509,7.808
35,07-10-2011,651167.75,0,62.7,3.414,184.116784,8.897
35,14-10-2011,672691.6,0,63.87,2.903,195.151661,7.064
35,21-10-2011,711532.03,0,68.43,3.072,197.035499,10.236
35,28-10-2011,733150.65,0,60.1,3.228,191.808265,8.858
35,04-11-2011,758074.51,0,43.62,3.157,183.165786,9.641
35,11-11-2011,862042.12,0,47.13,3.225,187.591884,8.487
35,18-11-2011,1009539.92,0,51.63,3.516,185.5341,8.372
35,25-11-2011,1032464.13,1,52.66,2.866,191.498757,7.172
35,02-12-2011,1074906.44,0,41.69,3.332,190.273902,8.404
35,09-12-2011,869052.65,0,51.6,3.526,198.448105,6.496
35,16-12-2011,1018621.6,0,39.93,3.313,195.001089,6.159
35,23-12-2011,980217.8,0,34.7,3.316,186.526506,9.403
35,30-12-2011,1219145.42,1,44.18,3.468,193.167726,8.64
35,06-01-2012,618220.18,0,45.13,3.401,199.865878,6.743
35,13-01-2012,680179.28,0,44.81,3.278,192.916438,8.093
35,20-01-2012,728602.89,0,33.83,3.346,205.798457,7.507
35,27-01-2012,633980.85,0,31.39,3.444,208.08391,7.426
35,03-02-2012,666863.55,0,43.14,3.455,200.698551,7.745
35,10-02-2012,862495.63,1,40.72,3.432,188.786257,7.115
35,17-02-2012,596405.49,0,33.77,3.263,202.963984,6.193
35,24-02-2012,634284.65,0,26.85,3.574,193.882219,7.583
35,02-03-2012,677816.96,0,54.46,3.221,197.614159,6.397
35,09-03-2012,609539.41,0,51.05,3.42,203.319193,8.524
35,16-03-2012,713350.24,0,45.34,3.462,200.390636,8.805
35,23-03-2012,694196.44,0,47.28,3.527,215.302948,6.649
35,30-03-2012,659144.85,0,46.53,3.328,207.821494,7.848
35,06-04-2012,663423.15,0,62.5,3.725,201.02583,7.955
35,13-04-2012,619356.68,0,55.79,3.503,205.013489,7.721
35,20-04-2012,677892.25,0,65.56,3.403,200.272276,7.549
35,27-04-2012,748135.19,0,61.33,3.396,215.984682,7.492
35,04-05-2012,639834.12,0,71.57,3.461,207.447943,8.434
35,11-05-2012,699798.45,0,66.26,3.302,205.87027,7.769
35,18-05-2012,686545.73,0,57.98,3.596,212.679179,8.204
35,25-05-2012,672848.55,0,67.88,3.543,212.889048,8.099
35,01-06-2012,687476.03,0,75.42,3.85,219.255704,7.355
35,08-06-2012,726974.1,0,67.39,3.655,204.825295,8.06
35,15-06-2012,720626.17,0,80.05,3.404,213.04099,8.212
35,22-06-2012,826445.05,0,76.94,3.556,219.604691,6.747
35,29-06-2012,720386.91,0,68.62,3.386,213.0725,8.492
35,06-07-2012,794781.28,0,84.74,3.519,212.037075,7.246
35,13-07-2012,711936.79,0,81.23,3.548,208.083663,7.907
35,20-07-2012,755208.42,0,79.98,3.888,218.446258,6.362
35,27-07-2012,721082.22,0,85.6,3.829,212.384934,7.535
35,03-08-2012,729684.44,0,83.21,3.706,217.740615,7.786
35,10-08-2012,675692.47,0,80.98,3.528,211.459247,6.743
35,17-08-2012,724523.34,0,82.61,3.417,213.619309,7.955
35,24-08-2012,734557.38,0,85.32,3.821,221.696429,6.795
35,31-08-2012,718569.12,0,89.96,4.039,222.021776,7.724
35,07-09-2012,987302.57,1,78.05,3.686,218.815495,5.647
35,14-09-2012,744409.18,0,73.28,3.531,215.455294,7.808
35,21-09-2012,648526.63,0,73.8,3.776,224.55366,6.735
35,28-09-2012,663220.47,0,75.52,3.838,219.63983,7.612
35,05-10-2012,779988.71,0,62.03,3.607,228.407065,6.346
35,12-10-2012,661622.16,0,64.87,3.614,222.319493,6.436
35,19-10-2012,695812.97,0,68.42,3.933,233.576292,8.132
35,26-10-2012,734685.98,0,51.41,3.663,236.084472,6.585
36,05-02-2010,643254.55,0,34.38,2.374,133.856622,10.01
36,12-02-2010,719949.1,1,29.69,2.539,129.084874,11.336
36,19-02-2010,591989.71,0,35.14,2.382,125.683739,9.999
36,26-02-2010,549181.64,0,40.99,2.353,130.1823,10.497
36,05-03-2010,664641.38,0,41.26,2.308,130.191721,9.63
36,12-03-2010,732857.56,0,50.75,2.551,128.632364,8.677
36,19-03-2010,645571.02,0,47.53,2.539,130.668021,10.095
36,26-03-2010,559617.16,0,53.02,2.432,130.204944,11.139
36,02-04-2010,691409.11,0,47.8,2.572,132.958972,8.325
36,09-04-2010,655060.16,0,58.7,2.605,127.705942,10.224
36,16-04-2010,656579.88,0,58.76,2.507,130.81266,10.011
36,23-04-2010,627241.12,0,63.43,2.52,127.600405,10.129
36,30-04-2010,607742.68,0,62.7,2.602,137.665674,8.734
36,07-05-2010,631152.91,0,63.8,2.426,130.78537,9.183
36,14-05-2010,672530.53,0,64.57,2.427,136.447597,9.735
36,21-05-2010,607760.52,0,67.03,2.772,139.843039,10.27
36,28-05-2010,582079.66,0,85.32,2.792,139.773954,8.5
36,04-06-2010,641501.01,0,75.91,2.564,141.460002,9.27
36,11-06-2010,647071.8,0,70.55,2.717,143.618586,10.307
36,18-06-2010,667140.91,0,71.43,2.66,134.12496,9.489
36,25-06-2010,701406.41,0,72.12,2.666,140.515875,9.498
36,02-07-2010,693058.32,0,90.44,2.48,138.070358,9.587
36,09-07-2010,691115.48,0,80.28,2.656,141.084534,9.924
36,16-07-2010,735970.11,0,81.88,2.596,139.249262,9.152
36,23-07-2010,724712.6,0,80.67,2.664,130.642626,8.97
36,30-07-2010,668436.93,0,84.94,2.583,140.772043,8.135
36,06-08-2010,545326.93,0,70.96,2.816,142.610463,9.664
36,13-08-2010,704742.7,0,85.99,2.807,142.457457,10.993
36,20-08-2010,674795.54,0,85.36,2.734,140.957745,10.93
36,27-08-2010,661340.77,0,78.78,2.702,140.171843,10.152
36,03-09-2010,635345.5,0,74.39,2.891,150.58875,8.496
36,10-09-2010,888452.11,1,62.46,2.609,150.965041,9.992
36,17-09-2010,689547.97,0,62.7,2.903,150.259289,8.278
36,24-09-2010,563423.29,0,77.65,2.629,142.506135,9.761
36,01-10-2010,629355.79,0,63.45,2.85,166.503597,10.01
36,08-10-2010,654573.32,0,54.71,3.028,147.948911,8.355
36,15-10-2010,622181.11,0,62.64,2.733,146.792668,8.347
36,22-10-2010,637972.27,0,63.36,2.907,144.095962,8.393
36,29-10-2010,665293.98,0,57.45,2.849,165.704978,6.948
36,05-11-2010,853701.76,0,47.19,2.647,156.161694,8.511
36,12-11-2010,858218.85,0,53.84,3.099,154.340427,11.278
36,19-11-2010,878114.73,0,53.04,2.78,161.3685,10.291
36,26-11-2010,920098.3,1,51.27,3.076,147.111955,8.76
36,03-12-2010,859163.9,0,30.79,2.679,161.81702,8.355
36,10-12-2010,774540.09,0,27.77,2.632,156.485194,9.574
36,17-12-2010,824435.41,0,28.73,3.216,163.632453,9.825
36,24-12-2010,778520.14,0,45.89,2.946,160.797401,8.867
36,31-12-2010,1026313.49,1,38.45,2.985,158.608871,8.912
36,07-01-2011,513975.08,0,27.94,2.978,162.752232,8.567
36,14-01-2011,590611.98,0,39.22,3.17,158.73863,8.141
36,21-01-2011,575593.78,0,32.89,2.755,164.887824,7.348
36,28-01-2011,590107.58,0,46.28,3.095,167.710348,8.79
36,04-02-2011,606915.5,0,34.75,2.823,168.627691,8.916
36,11-02-2011,675807.51,1,42.49,2.999,161.936502,8.906
36,18-02-2011,634214.13,0,37.73,2.922,166.347762,9.31
36,25-02-2011,601192.22,0,29.58,2.828,160.151023,8.43
36,04-03-2011,647663.75,0,59.31,2.957,168.458424,9.959
36,11-03-2011,689627.63,0,54.81,2.866,158.606687,8.176
36,18-03-2011,640506.97,0,43.54,2.743,160.482617,11.79
36,25-03-2011,626190.37,0,58.8,2.96,171.221856,8.619
36,01-04-2011,634852.91,0,62.67,2.943,161.987288,7.936
36,08-04-2011,604448.74,0,58.5,2.727,170.183402,9.987
36,15-04-2011,615951.74,0,54.07,3.315,176.716538,9.127
36,22-04-2011,607181.93,0,61.5,2.877,163.441169,9.131
36,29-04-2011,617439.27,0,45.86,3.125,178.056112,9.317
36,06-05-2011,616858.35,0,55.16,3.067,168.170066,7.735
36,13-05-2011,562889.64,0,79.26,2.889,163.045883,10.31
36,20-05-2011,637050.23,0,67.26,3.109,175.031589,8.808
36,27-05-2011,579720.46,0,58.49,2.961,171.001931,8.213
36,03-06-2011,681997.43,0,83.29,3.03,172.08935,7.699
36,10-06-2011,720781.41,0,69.79,3.114,172.847786,9.368
36,17-06-2011,706523.44,0,73.65,3.034,169.978397,7.294
36,24-06-2011,644830.39,0,83.41,3.193,181.773535,7.961
36,01-07-2011,752922.77,0,88.17,3.127,180.5455,8.484
36,08-07-2011,593615.01,0,88.26,2.951,187.471587,7.37
36,15-07-2011,712137.32,0,70.65,3.239,183.145674,6.187
36,22-07-2011,697594.32,0,70.45,3.01,175.566398,8.786
36,29-07-2011,659835.35,0,87.94,3.1,178.945327,8.183
36,05-08-2011,650946.27,0,78.64,3.172,178.027664,8.715
36,12-08-2011,649870.76,0,91.39,3.106,180.323928,8.581
36,19-08-2011,674390.93,0,73.45,3.187,169.404926,8.05
36,26-08-2011,678628.2,0,75.64,3.206,179.998829,7.441
36,02-09-2011,675028.64,0,65.73,3.232,184.884415,7.428
36,09-09-2011,843029.31,1,66.39,3.275,177.467229,7.919
36,16-09-2011,629613.54,0,78.68,3.226,189.516326,8.792
36,23-09-2011,659761.97,0,70.01,3.366,183.659707,6.487
36,30-09-2011,631408.23,0,74.72,2.981,181.714348,6.965
36,07-10-2011,669053.04,0,70.04,3.199,189.496813,8.68
36,14-10-2011,697930.01,0,56.08,3.205,185.834618,8.229
36,21-10-2011,733667.92,0,60.18,3.119,182.465276,9.386
36,28-10-2011,608052.19,0,63.98,3.153,182.603599,8.717
36,04-11-2011,875222.83,0,51.28,3.223,193.067281,7.168
36,11-11-2011,789584.87,0,52.24,3.297,187.285273,6.599
36,18-11-2011,890645.4,0,47.17,3.226,190.913126,10.228
36,25-11-2011,1009705.64,1,39.82,3.373,192.208489,9.692
36,02-12-2011,805318.2,0,38.46,3.233,195.525688,8.505
36,09-12-2011,836305.18,0,32.12,3.28,194.268758,6.832
36,16-12-2011,748977.56,0,28.82,3.314,190.739331,9.031
36,23-12-2011,805988.83,0,38.75,3.263,186.955641,8.236
36,30-12-2011,1025235.96,1,42.86,3.217,196.976561,6.863
36,06-01-2012,615080.9,0,38.26,3.221,198.344286,8.275
36,13-01-2012,616605.68,0,28.99,3.196,194.836623,7.484
36,20-01-2012,542515.21,0,34.72,3.381,196.169924,8.133
36,27-01-2012,669450.94,0,49.56,3.247,204.158404,7.747
36,03-02-2012,643787.63,0,37.8,3.453,202.989933,7.647
36,10-02-2012,771470.93,1,33.63,3.464,192.51052,7.931
36,17-02-2012,623079.43,0,36.89,3.561,196.799947,5.671
36,24-02-2012,631009.37,0,34.33,3.356,203.403109,7.856
36,02-03-2012,657824.92,0,43.09,3.236,197.095117,7.202
36,09-03-2012,635167.3,0,54.22,3.428,204.646762,7.855
36,16-03-2012,602210.83,0,48.1,3.443,206.722693,6.624
36,23-03-2012,567802.29,0,49.06,3.485,202.725454,7.699
36,30-03-2012,677171.24,0,45.25,3.398,204.716861,6.431
36,06-04-2012,638809.62,0,57.62,3.694,203.530401,7.829
36,13-04-2012,679035.52,0,52.98,3.663,214.539631,7.579
36,20-04-2012,624689.46,0,67.76,3.584,206.829426,9.014
36,27-04-2012,694458.97,0,55.98,3.511,210.002844,7.595
36,04-05-2012,593218.14,0,62.37,3.278,210.282803,6.361
36,11-05-2012,652622.58,0,78.99,3.704,199.330399,6.246
36,18-05-2012,616569.95,0,60.99,3.251,209.162582,8.209
36,25-05-2012,681482.2,0,65.15,3.466,211.69447,7.374
36,01-06-2012,684082.59,0,78.77,3.174,206.244196,6.548
36,08-06-2012,722986.34,0,77.93,3.539,212.057696,10.454
36,15-06-2012,661850.77,0,74.79,3.457,219.514374,7.659
36,22-06-2012,708512.75,0,78.9,3.498,217.971068,8.795
36,29-06-2012,668330.37,0,80.19,3.47,221.041651,7.638
36,06-07-2012,649177.45,0,86.03,3.507,214.418632,6.78
36,13-07-2012,680501.7,0,87.73,3.487,211.928864,9.862
36,20-07-2012,681183.48,0,89.17,3.527,209.280978,7.105
36,27-07-2012,726934.85,0,78.11,3.533,209.632605,7.557
36,03-08-2012,499271.43,0,70.75,3.605,203.786213,9.557
36,10-08-2012,614694.32,0,82.9,3.789,218.951195,7.247
36,17-08-2012,626808.38,0,72.09,3.536,218.822849,7.205
36,24-08-2012,612515.28,0,86.38,3.401,221.981543,8.06
36,31-08-2012,657320.27,0,89.98,3.685,226.600126,4.522
36,07-09-2012,879779.18,1,75.7,3.561,224.199982,8.949
36,14-09-2012,578558.46,0,79.14,3.622,217.807047,5.936
36,21-09-2012,663185.26,0,81.5,3.591,225.137616,7.115
36,28-09-2012,587697.51,0,70.92,3.558,217.436115,6.675
36,05-10-2012,637446.19,0,66.04,3.67,216.178582,8.29
36,12-10-2012,663943.7,0,61.69,3.806,223.794073,6.527
36,19-10-2012,662689.39,0,63.74,3.74,228.656496,7.142
36,26-10-2012,612677.53,0,56.22,3.897,225.464361,5.893
37,05-02-2010,423994.44,0,29.95,2.522,130.927159,11.091
37,12-02-2010,504704.79,1,41.32,2.472,128.186995,11.204
37,19-02-2010,392452.63,0,32.43,2.738,130.840271,10.847
37,26-02-2010,361691.18,0,40.69,2.601,125.187877,9.406
37,05-03-2010,432609.79,0,58.49,2.771,130.589603,9.495
37,12-03-2010,436979.02,0,55.53,2.574,127.560099,10.574
